client_id,full_name,date_of_birth,gender,nationality_code,height_m,weight_kg,hair_color,eye_color,spoken_languages,match_label,matched_sanction_id
C000237,FELIPE VISKHADZHIEV,1969-08-01,M,sv,,,BLA,,RUS,0,interpol-red-2014-36149
C000238,FARMAN ABDULAEV,1982-12-24,M,bd,1.75,0.0,,,SPA,0,interpol-red-2015-51910
C000239,CESAR SAENZ,1968-11-18,M,ru,1.65,,BLA,BROH,CHE,0,interpol-red-2011-61909
C000240,YAKUB SOSA,1973-02-01,M,ru,1.73,0.0,,OTHD,ENG,0,interpol-red-2021-26622
C000241,SULIM COPA,1968-06-04,M,ar,,0.0,,,ENG,0,interpol-red-2021-60328
C000242,MOHAMMAD ABUZYAROVA,1993-03-22,M,sv,1.77,59.0,,BROH,,0,interpol-red-2001-34900
C000243,HAMISAT KURBANOVA,1991-03-09,F,ru,,0.0,,,KUM,1,interpol-red-2018-106665
C000244,TAMERLAN KHAPAEV,1986-09-27,M,zm,1.82,0.0,BLA,,SPA,0,interpol-red-2015-19158
C000245,ZELIMKHAN AYUBOV,1937-07-31,M,dz,1.7,0.0,,BRO,RUS,0,Q52159874
C000246,IRINA HLOPHE,1962-08-01,M,sv,1.75,0.0,BLA,BRO,RUS,0,interpol-red-2006-27586
C000247,AZIZ SHAIKH,1993-12-18,F,ru,1.75,0.0,,BLA,ENG,0,Q96971766
C000248,JOSE DJANMOURZAEV,1992-08-28,M,pk,,0.0,,BRO,ARA,0,interpol-red-2012-319012
C000249,ANDREY TOUIL,1993-06-02,F,in,,0.0,,,ENG,0,interpol-red-2014-16640
C000250,MOHAMMED HERNÁNDEZ,1982-08-10,M,se,,0.0,,BLA,RUS,0,interpol-red-2016-40112
C000251,LUIS YUNKASHIEV,1979-01-10,M,ua,,73.0,BLA,,FRE,0,Q92184
C000252,WILLIAN GAONA BCERRA,1974-03-14,M,co,,0.0,,,SPA,1,interpol-red-2010-57120
C000253,TUDOR AHMED,1994-05-03,M,mx,,,,,URD,0,interpol-red-2014-3357
C000254,SULIMAN JIN,1982-03-12,M,bg,,65.0,BLA,,CHE,0,interpol-red-2017-1668
C000255,MINH ADAMCZEWSKI,1980-10-01,M,ru,,0.0,BLA,,PHI,0,interpol-red-2016-44284
C000256,HERBERT GADZHIEV,1987-05-05,M,ru,,85.0,,BLA,RUS,0,interpol-red-2021-51528
C000257,JAIME OSMANOV,1984-08-24,M,ru,,76.5,BLA,,GUJ,0,interpol-red-2016-69426
C000258,VICTORIA GUSHCHINA,1993-05-20,F,cn,,0.0,BLA,,SPA,0,interpol-red-2013-71794
C000259,BOBOCHON RIVERO,,F,ru,,74.0,BRO,,SPA,0,interpol-red-2014-31584
C000260,MARINA KAZIMETOV,1988-06-18,M,bo,,,,,RUS,0,interpol-red-1999-36666
C000261,MURAD GAGIEV,1983-03-01,M,ru,1.8,,,BROL,ENG,0,interpol-red-2019-100239
C000262,RITA KHACHATRYAN,1987-06-29,M,ru,1.75,,BLA,,KAS,0,NK-UVcGbBo3z6fBfBTmm7gzpd
C000263,MAGOMED LYN,1985-07-24,M,sk,1.83,0.0,BLA,BROH,,0,interpol-red-2017-6173
C000264,CESAR GUROVA,1984-08-24,F,sv,,0.0,BLA,,TAT,0,interpol-red-2015-67756
C000265,CARLOS ABDULLAEVA,1990-01-25,F,ru,1.73,0.0,BLA,BROL,URD,0,interpol-red-2014-79727
C000266,PAVEL MURADKHANOV,1982-11-10,M,ru,1.69,,,BROL,SPA,0,interpol-red-2017-13403
C000267,AMIR STERN,2003-03-07,F,pk,1.7,0.0,,OTHD,RUS,0,interpol-red-2009-22792
C000268,MURAT YAKUBOV,1977-01-06,M,tj,,0.0,,GRE,HIN,0,interpol-red-2021-6789
C000269,KAREN YUSUPOV,1984-05-27,M,az,,76.0,,,SPA,0,NK-dTxLhMiJYphYSZnjsiXr4U
C000270,BORIS AKHMEDKHANOV,1991-07-18,M,ru,1.75,0.0,,BROH,BEN,0,interpol-red-2003-16365
C000271,SAID-IBRAGIM IZMAYLOVA,1984-09-12,F,us,,,BLA,,,0,interpol-red-2017-187584
C000272,MUHAMMAD ALIYAROV,1972-06-04,M,pa,1.68,0.0,OTHD,BRO,HIN,0,interpol-red-2018-89585
C000273,MAVLAN NINA,1961-07-30,M,ru,1.58,,,OTHD,RUS,0,interpol-red-2018-76239
C000274,SEVINCH HASHIM,1990-09-28,M,ge,1.8,,BLA,,,0,interpol-red-2017-134085
C000275,HENRY ABUZAR,1986-06-12,M,ru,,0.0,,,GER,0,interpol-red-2017-9890
C000276,IVAN BEDIR,1995-11-18,M,ru,1.67,,OTHD,,RUS,0,interpol-red-2016-47674
C000277,NADIM IBAIDULLAEV,,M,de,1.7,0.0,,,RUS,0,interpol-red-2016-77658
C000278,BLANCA MILANOVIC,1979-12-18,M,tj,,,BLA,BROH,RUS,0,interpol-red-2020-27787
C000279,ALEXANDRE BLANCO,1974-08-11,M,jm,1.7,0.0,,,PAN,0,interpol-red-2022-27705
C000280,MARGARITA DASHAEV,1980-07-12,M,kg,1.78,0.0,OTHD,BLA,RUS,0,interpol-red-2016-90739
C000281,ALBERT MUSAEV,1992-06-17,M,ar,1.6,0.0,BLA,,RUS,0,interpol-red-2016-54146
C000282,NELSON ULISES BENÍTEZ  JOYA,1976-08-10,M,sv,,,,,SPA,1,interpol-red-2022-83011
C000283,DAVUD SOLANO,1961-04-05,M,ru,1.75,0.0,,,SPA,0,interpol-red-2021-16230
C000284,MUKHAMMAT KHASAEV,1986-01-04,M,ru,,,BLA,,SPA,0,interpol-red-2018-67175
C000285,ANGELO MICHAJLYK,1971-09-02,M,sv,,0.0,OTHD,,AZE,0,interpol-red-2016-36042
C000286,MAXIM CARBALLO,1992-03-02,F,ru,,60.0,OTHD,,CHI,0,interpol-red-2021-75120
C000287,TULIO JUNIOR,1991-09-04,M,ba,,0.0,BLA,OTHD,SPA,0,NK-WY8Te9EbqyDvi2d4pG6dpe
C000288,OLEG ISACH,1995-11-13,M,ru,1.66,0.0,BRO,,SPA,0,interpol-red-2017-204032
C000289,AKHMEDKHAN HERNANDEZ,1979-05-16,M,sz,,90.0,OTHD,,ENG,0,interpol-red-2023-44328
C000290,FELIX BENITEZ,1989-11-06,M,id,1.75,0.0,,,,0,interpol-red-2025-82408
C000291,KHUSEIN BISSOULTANOV,1997-03-06,M,ru,,0.0,,,BUL,0,interpol-red-2018-83201
C000292,FELIX AIDAMIROV,1989-02-08,M,ru,1.75,0.0,,,KUM,0,interpol-red-2021-42532
C000293,JHONNY SAHIN,1994-11-21,M,ru,1.75,0.0,,,SPA,0,interpol-red-2015-72647
C000294,JUAN A.,1981-09-25,M,ru,,68.0,BLA,BRO,ENG,0,interpol-red-2022-43299
C000295,NAIL MUSAEV,1996-08-13,M,sv,1.7,55.0,,,RUS,0,NK-dZCMcmvDYXVtGNyRBEuMTJ
C000296,DZHAMIL VARAEV,1991-12-30,M,ua,1.65,,,,RUS,0,interpol-red-2017-134486
C000297,ZULFIYA GARCIA,1980-05-07,M,ru,1.75,90.0,,OTHD,GEO,0,interpol-red-2014-55682
C000298,MUSLIM JONES,1979-01-15,M,bd,,0.0,,BROH,RUS,0,interpol-red-2017-198737
C000299,MAGOMED KHOKON,,M,pl,,57.0,,,KIR,0,interpol-red-2019-25690
C000300,MAURO RIVAS,1964-02-15,M,ru,1.63,0.0,,BLA,CHE,0,interpol-red-2017-205885
C000301,SERHII UMAÑA,1994-11-25,F,ni,1.65,0.0,,,ENG,0,interpol-red-2009-25008
C000302,MICHAL IDRISOV,1997-12-02,M,in,,71.0,,BROH,RUS,0,interpol-red-2020-18456
C000303,SAJADIAN ABAKAROVA,1967-06-18,F,ua,1.83,0.0,,OTHD,KAZ,0,interpol-red-2021-21875
C000304,DAREN LOPEZ,1992-03-23,M,py,1.73,75.0,OTHD,BROD,ENG,0,interpol-red-2016-73822
C000305,MMOSTAFA M MANSOUR,1985-05-16,M,us,1.8017157869304863,77.0,BRO,BRO,ENG,1,interpol-red-2008-36644
C000306,EDWIN MURTAZOV,1986-03-04,M,ru,1.78,77.0,,,RUS,0,interpol-red-2025-67740
C000307,SERGEI BANISHEV,,F,az,1.78,,BLA,,ARA,0,interpol-red-2019-17182
C000308,ADAM BENARROCH,1980-07-27,M,sv,1.88,,,,RUS,0,interpol-red-2022-57385
C000309,ARSEN CZAJA,1995-10-21,M,az,1.67,86.0,,OTHD,RUS,0,NK-8RNs9eMK6nNQqusjZhSBxR
C000310,OSCAR LUNA,1983-01-19,M,ru,1.65,60.0,BRO,BLA,RUS,0,interpol-red-2006-24678
C000311,NIKOLAY MAKHMUDOV,1963-05-04,M,pa,1.7,0.0,,,SPA,0,interpol-red-2015-25568
C000312,DANIEL REYNA,1945-12-19,M,uz,,70.0,BLA,BROD,RUS,0,interpol-red-1995-23758
C000313,MAGOMED JIN,1988-03-28,M,tj,1.75,,,,TAT,0,interpol-red-2016-91659
C000314,MAGOMED ZVIZER,1986-12-09,M,ru,,0.0,RED,,SPA,0,interpol-red-2021-38513
C000315,JULIO RASHID,1986-12-30,M,ru,,0.0,,,ENG,0,interpol-red-2014-46395
C000316,MUHAMMAD MAMANI,1986-12-03,M,gt,1.8,0.0,OTHD,BLA,TAM,0,interpol-red-2017-132711
C000317,AKIL ALI,1993-06-02,M,ni,,,,,SRP,0,interpol-red-2025-51953
C000318,EVER MOXEY,1995-08-27,M,bd,,0.0,BROF,,RUS,0,interpol-red-2011-41517
C000319,MADINA IANGUBAEVA,1951-11-03,M,cz,,0.0,BLA,BRO,RUS,0,NK-2SjjvqaYqkvk965QDYYMmA
C000320,IUSIF ARIAS,1997-04-11,M,ph,1.7,59.0,OTHD,,,0,interpol-red-2015-86170
C000321,SHEMIL MOTSA,1984-01-07,F,ru,,0.0,,,SPA,0,interpol-red-2017-255596
C000322,JOSE KURDIJA,1979-04-22,M,gr,,0.0,OTHD,,UZB,0,interpol-red-2020-60227
C000323,AZIZ ABBAS,1987-09-07,M,cn,,0.0,OTHD,,DUT,0,interpol-red-2018-87305
C000324,ANZOR ASUKHANOV,1984-09-13,F,ni,,55.0,,BLA,RUS,0,interpol-red-2016-68745
C000325,VALERIY KURNIAWAN,1977-11-17,M,ru,,65.0,,,BAL,0,Q13107704
C000326,ISLAM WARSAME,1997-06-07,M,in,,0.0,OTHD,,SPA,0,interpol-red-2010-38938
C000327,ZERLISHAN SURAEV,1977-02-01,M,gt,,0.0,,,CHE,0,interpol-red-2021-17733
C000328,OSCAR HUSSAIN,1962-09-25,M,,,0.0,BLA,,RUS,0,NK-224TRezPqwzhQZ37exWxtX
C000329,ZALIMKHAN CRUZ,1989-09-21,M,ru,,0.0,OTHD,,RUS,0,interpol-red-2020-45512
C000330,SHAMIL BORLICHER,1962-08-03,F,ru,1.75,0.0,BLA,BROH,RUS,0,NK-NK8HmYVgnTSXbRb7q9TDPM
C000331,MOHAMMAD MIA,1992-03-10,M,uy,1.85,0.0,BLA,,RUS,0,interpol-red-2017-279583
C000332,NANCY MURGA,1987-02-23,M,sv,,0.0,,BLA,RUS,0,interpol-red-2012-3076
C000333,HERNAN ILIASOVA,,M,in,1.73,85.0,,,RUS,0,NK-n9qoevqmZPmVquk4zUwDxQ
C000334,IVAN SIYIDGASANOVA,2000-07-17,F,ru,,0.0,GRYG,BROH,LEZ,0,interpol-red-2003-42551
C000335,MLADEN DANGE,,M,in,,0.0,OTHD,,RUS,0,interpol-red-2019-49530
C000336,BAKHTIYAR RAMIREZ,1966-12-29,M,ru,1.82,0.0,BLA,,UZB,0,interpol-red-2016-22100
C000337,EDVIN MANKIEV,1976-11-26,M,ru,,,BLA,BROD,RUS,0,interpol-red-2017-129714
C000338,JOSÉ AKHMEDOV,1966-10-20,M,ru,,60.0,BLA,,CHE,0,interpol-red-2019-130187
C000339,MARIO RIVERA,1965-11-23,M,ba,,0.0,,,RUS,0,interpol-red-2019-13830
C000340,NELSON TUGUSHI,1989-02-23,M,ru,1.6,65.0,,BLA,RUS,0,interpol-red-2025-81684
C000341,AHMED KHYDYROVA,1957-02-14,M,ru,1.77,0.0,BLA,BLA,SPA,0,interpol-red-2014-76417
C000342,JOSE ALIMAGOMEDOV,1991-05-13,F,ua,1.65,0.0,,BLA,CHE,0,NK-JovPhW2NAMUcgzQ6YHXTGP
C000343,RADIK ZADA,1961-08-08,F,ru,1.75,0.0,,BROD,CHE,0,NK-HrRc9divYdqieSCXoBa3Qn
C000344,JARADAT RAMAZANOVA,1966-03-10,M,sv,,0.0,,,RUS,0,interpol-red-2018-106159
C000345,PEDRO VELENCHUK,1989-02-26,M,fr,1.73,0.0,BLA,BROH,PAN,0,interpol-red-2016-14640
C000346,NARIMAN NASIR,1986-09-14,M,gt,1.67,0.0,GRY,OTHD,RUS,0,interpol-red-2016-78505
C000347,ANDUELO GONIKAEV,1976-04-04,M,ru,1.73,0.0,,,SPA,0,interpol-red-2023-5369
C000348,AMINAT SEKHON,,M,sv,1.64,0.0,BLA,,RUS,0,interpol-red-2021-68175
C000349,NIURIANA NASIR,1985-01-03,F,kz,1.82,0.0,BLA,BRO,RUS,0,interpol-red-2018-63545
C000350,RUSLAN ANDRADE,1990-02-17,M,ir,,0.0,,BLA,RUS,0,interpol-red-2021-39763
C000351,DAVE SHAMSUDINOV,1989-02-05,M,nl,1.7,77.0,,,ENG,0,interpol-red-2017-165176
C000352,IQBAL FLORES,,M,tj,,65.0,BLA,,PAN,0,interpol-red-2018-97111
C000353,JUAN PABLO EPINOZA MOSCOSO,1990-06-30,M,pe,,,,,,1,interpol-red-2025-52041
C000354,ZAKIR BLANDON,1992-02-21,M,gt,1.68,0.0,BLA,BRO,ENG,0,interpol-red-2017-188956
C000355,BURKHARD DEO,1985-08-25,M,gt,1.65,0.0,,,RUM,0,interpol-red-2019-131334
C000356,JULIE BAIMURADOV,1984-01-06,M,ru,,0.0,BLA,BRO,CHE,0,interpol-red-2016-38066
C000357,OZAN AREVALO,,M,ru,1.65,0.0,,,RUS,0,interpol-red-2006-28365
C000358,DANIIL TUMGOEV,1994-03-16,M,sv,1.62,0.0,BLA,BLA,GRE,0,interpol-red-2016-8376
C000359,ASMA SHERMATOV,1980-06-22,M,kz,,,,BRO,CHE,0,interpol-red-2018-50445
C000360,MIGUEL DJANMOURZAEV,1963-04-25,M,ru,,0.0,,,CHI,0,interpol-red-2017-199895
C000361,OLIMDZHON AGAKHANOV,1976-09-26,M,ru,1.75,0.0,BLA,BRO,ENG,0,interpol-red-2017-202979
C000362,SHAKHLAR RADZHABOV,1982-07-29,M,gt,1.75,70.0,BLA,,LEZ,0,interpol-red-2016-36689
C000363,SATBEY BERNABE,1992-03-10,M,cn,,0.0,,BLA,RUS,0,interpol-red-2018-71645
C000364,KHASAN SHAH,1961-11-20,M,ge,,0.0,,,RUS,0,interpol-red-2022-73252
C000365,MANSOUR TURSHAEV,1966-01-01,M,ru,,0.0,,,,0,interpol-red-2022-22612
C000366,MAGOMED MENESES,1995-05-18,M,sv,,0.0,,OTHL,ENG,0,interpol-red-2011-68806
C000367,ISLAM LAZIMOV,1996-01-28,F,mv,1.7,,,,RUS,0,interpol-red-2022-19416
C000368,RAFAEL MANSOURIKASHANI,1966-09-28,M,ge,,0.0,BRO,BLA,RUS,0,interpol-red-2023-72726
C000369,ROSA AMIRBEKOVA,1986-05-22,M,fr,,0.0,,,SPA,0,interpol-red-2016-47831
C000370,WILMER CHAVEZ,1997-11-13,M,ru,,61.0,,,LEZ,0,interpol-red-2021-16230
C000371,ERIKSON SIMMS,1996-04-10,M,sv,,,OTHD,,CHE,0,interpol-red-2009-42721
C000372,HERSON ZUBAIROV,1972-10-28,M,ba,1.79,0.0,BLA,BROH,RUS,0,interpol-red-2018-64298
C000373,NELSON PERDOMO,1950-12-25,M,ru,,0.0,,,RUS,0,interpol-red-2022-69622
C000374,RASUL MAGOMEDKHANOVA,1997-11-27,M,ru,,85.0,,BRO,AZE,0,interpol-red-2019-105752
C000375,DMYTRO OZDOEV,1970-03-19,F,ng,,0.0,BLA,BLA,SPA,0,interpol-red-2025-87419
C000376,SALEM SROUBEK,1999-10-24,M,gt,,0.0,BLA,,RUS,0,interpol-red-2016-56467
C000377,GEORGY CHAVEZ,1994-01-28,M,ba,,0.0,HAIB,BROL,ENG,0,interpol-red-2020-63855
C000378,YUSUP ARCEYUZ,1959-10-07,F,pk,,0.0,OTHD,OTHD,RUS,0,NK-V3Atqg5TaK3NZKiEEniLL7
C000379,AZIZ GALEANO,1986-07-01,M,ru,1.65,0.0,,,,0,interpol-red-2006-23742
C000380,MINGUO EFENDIEVA,1990-10-08,F,pk,1.73,0.0,,,RUS,0,interpol-red-2017-256838
C000381,OSMAN AKHMADOV,1993-08-06,M,jm,1.73,0.0,,,,0,interpol-red-2015-85814
C000382,MIKHAIL MILOVANOVIC,1989-12-28,M,dk,,95.0,,,BUR,0,interpol-red-2014-42122
C000383,SIRAZHUDIN GASANOV,1977-03-14,M,ht,1.75,0.0,,,SWE,0,interpol-red-2019-24963
C000384,GADZHIMURAD DEMEDOVA,1990-05-25,M,bo,1.79,0.0,,GRY,ENG,0,interpol-red-2009-37903
C000385,MUHAMMAD EPENDIEV,1987-04-02,M,ru,,0.0,HAIB,BRO,,0,interpol-red-2010-7778
C000386,ZAIRA ABDULAZIZOV,1965-07-28,M,ru,,70.0,,OTHD,ENG,0,interpol-red-2015-53137
C000387,ABDULNETIF YUNUSOV,1989-07-26,M,pk,1.66,,BLA,,RUS,0,interpol-red-2016-60028
C000388,SAID-EMIN ISMAILOV,1953-10-28,M,ru,,59.0,,BRO,RUS,0,interpol-red-2016-34638
C000389,LUIS GOMEZ,1990-11-10,F,kg,,0.0,BLA,BRO,ENG,0,interpol-red-2007-54803
C000390,CECILIO BAYRAMBEKOV,1988-05-20,M,ru,,0.0,BLA,,RUS,0,interpol-red-2016-40052
C000391,MARIO DAMSIEV,1992-11-08,M,in,1.73,80.0,BROF,,PAN,0,interpol-red-2021-77328
C000392,YANA TIMMINS,1985-01-29,M,gt,,0.0,BLA,BRO,ENG,0,interpol-red-2019-69053
C000393,ALZHANAT ALIEVA,1988-03-30,M,ru,1.66,,OTHD,,ENG,0,interpol-red-2023-67426
C000394,TIMUR KHYDYROVA,1982-01-27,M,ir,1.78,78.5,,OTHD,SPA,0,interpol-red-2018-82599
C000395,FANOR ALFONZO,1957-03-08,M,ru,1.6,0.0,,,SPA,0,interpol-red-2019-114149
C000396,FARIDA BORZIEV,1992-02-10,F,cz,1.65,90.0,BLA,,SPA,0,interpol-red-2019-28821
C000397,ELENA RAMAZANOV,1987-03-03,M,ru,,0.0,OTHD,BROL,,0,interpol-red-2025-86855
C000398,ILIAS GILLILAND,,M,py,,0.0,BLA,,ENG,0,interpol-red-2016-31727
C000399,ZELJKO MERZHOEV,1984-06-09,M,uz,1.73,0.0,BLA,,RUS,0,NK-TZYT6zPV3p7M65gUvXw9j6
C000400,BAGRATT SERTSVADZE,1981-05-25,M,ge,,0.0,,,GEO,1,interpol-red-2020-25114
C000401,APANDI TORRES,1997-11-12,M,ru,1.74,0.0,,BROH,RUS,0,interpol-red-2016-69726
C000402,RAUL TIKHANOV,1985-09-29,M,jm,1.67,0.0,,OTHD,,0,interpol-red-2009-14038
C000403,JURGEN PALACIOS,1982-09-12,M,rw,1.8,0.0,BLA,,BUL,0,interpol-red-2020-69250
C000404,SHAMSUDIN GADZHIAGAEV,1991-04-29,M,ru,1.7,,BLA,,ENG,0,interpol-red-2015-45905
C000405,ADAM VAZQUEZ,1977-03-13,M,ru,,60.0,,BRO,URD,0,NK-ef3qBctaGoM46GfwbEJqtt
C000406,ANIS DUARTE,1969-10-23,M,in,1.73,66.0,,BROH,RUS,0,interpol-red-2018-46902
C000407,ARSEN HURTADO,1981-10-19,M,ru,,60.0,,BLA,PAN,0,interpol-red-2018-55705
C000408,RABIUL MEDOV,1964-05-20,M,ru,1.82,0.0,,BLA,PER,0,NK-jbaHpRauESuvn9puMoVJd5
C000409,MAGOMEDRASUL UMAROV,1981-11-04,M,ph,,0.0,BLA,,RUS,0,interpol-red-2010-9491
C000410,OLEB GURKEVICH,1973-05-23,M,ua,,,,,RUS,1,interpol-red-2020-13678
C000411,DENIZ GAZIEVA,1984-07-12,M,ru,1.64,0.0,OTHD,,HIN,0,interpol-red-2004-5422
C000412,KENNY DOTDAEVA,1992-09-24,M,ru,1.75,0.0,BLA,,LEZ,0,interpol-red-2019-72193
C000413,ZUKHRA COTO,1970-08-15,F,tj,1.74,0.0,,,URD,0,interpol-red-2011-59823
C000414,ISMAIL ILYASOVA,1986-01-05,M,ru,,,GRY,,RUS,0,interpol-red-2019-47530
C000415,KISHOR CASTILLA,1973-01-08,M,ru,1.75,0.0,,,LEZ,0,interpol-red-2018-59656
C000416,FATIMAT ALIEV,1975-08-29,M,ru,1.75,,,,,0,interpol-red-2016-3105
C000417,BESLAN SLMURZAEV,1980-11-07,M,ru,1.826498189080081,0.0,BLA,BROH,CHE,1,interpol-red-2017-174234
C000418,PATIMAT SUAREZ,1963-01-10,M,ba,1.65,80.0,BRO,,RUS,0,NK-ZiwkjzrxHwkLXabN9v5tYu
C000419,CÉSAR AREVALO,1974-12-07,M,ru,,55.0,BLA,BLA,RUS,0,interpol-red-2018-71649
C000420,ERICK ALIMAGOMEDOV,1980-01-01,M,ru,1.77,0.0,BRO,BLA,SSW,0,interpol-red-2011-65093
C000421,HAMIT ABDULAEV,1982-11-29,M,bg,,0.0,OTHD,,ENG,0,interpol-red-2021-26273
C000422,ABDULLA CAAL,1977-05-24,F,ve,,0.0,BLA,,RUS,0,NK-PfbYwFvSpZS9QEnvhAEB7o
C000423,RASHID RAMOS,1979-06-30,M,sv,1.62,0.0,,BRO,RUS,0,interpol-red-2017-172816
C000424,MAGOMED HOGNOGI,1987-02-02,M,kg,1.65,100.0,BLA,,ENG,0,NK-UH7NynJ7bP8rRGf9P2hnfP
C000425,DAVID TORRES,1989-11-05,M,ve,,91.0,,,,0,interpol-red-2020-1789
C000426,ILIAS GASANLY,1962-08-03,F,cn,1.73,0.0,OTHD,,ARA,0,interpol-red-2018-42627
C000427,ADAM UZ,1985-11-27,M,ru,1.6,0.0,BLA,,LEZ,0,interpol-red-2018-44139
C000428,RIMMA HOANG,1986-03-31,M,ar,1.73,0.0,BLA,,RUS,0,interpol-red-2023-28245
C000429,DMYTRO ATAEV,1984-10-26,M,in,1.73,0.0,OTHD,OTHD,RUS,0,NK-kQf8aaVdA5NBRvUQmigt7d
C000430,KURAISH GRIFFITHS,1976-09-03,M,ar,1.74,0.0,,,BAL,0,NK-QNYLxfk7FUDEwBpb7VBwAY
C000431,ENVERBEG JAURENA,1986-08-28,M,pk,,0.0,,,RUS,0,interpol-red-2017-285409
C000432,MARCELO HENRIQUEZ,1962-05-08,M,ru,1.75,0.0,BLA,BRO,SPA,0,interpol-red-2023-61799
C000433,RUSLA NSHIKHDZHAMALOV,1979-10-27,M,kz,,0.0,,,RUS,1,interpol-red-2018-11448
C000434,RASUL RAZAKOVA,1994-11-30,M,bo,,0.0,BLA,,RUS,0,interpol-red-2012-299195
C000435,MIKHAIL NELSON,1975-07-01,M,pk,,75.0,,BLA,IRA,0,interpol-red-2016-64228
C000436,SAUL WORASRI,1991-07-01,F,ru,1.76,0.0,BLA,,ENG,0,interpol-red-2012-313364
C000437,EDGAR BUAIS,1990-08-11,M,zw,1.78,90.0,BLA,,ENG,0,interpol-red-2014-78182
C000438,ALRZA ANSAR,1992-01-05,M,sv,1.75,0.0,,OTHD,,0,interpol-red-2023-51126
C000439,AISA UMANZOR,1965-11-11,M,ru,,0.0,,,RUS,0,interpol-red-2018-14069
C000440,TAVUS SHIKHABOV,1982-03-28,M,ru,,0.0,BLA,BLA,SPA,0,interpol-red-2019-35293
C000441,IZET BERMUDEZ,1988-01-21,M,iq,,,,,SPA,0,interpol-red-2016-79051
C000442,PAVEL AJRO,1989-12-31,M,in,1.57,0.0,BLA,BLA,ENG,0,interpol-red-2015-11209
C000443,SELIMA KURBANOV,,M,ru,,0.0,OTHD,,RUS,0,interpol-red-2016-72857
C000444,GIOVANNI SULEIMANOVA,1994-07-25,M,pl,1.68,113.0,,,RUS,0,interpol-red-2009-35393
C000445,ABDUL VASQUEZ,1966-09-27,M,ru,,0.0,,,SPA,0,interpol-red-2019-116459
C000446,ARSEN ISMAILOV,1988-01-21,M,ni,,82.0,BLA,BLA,SPA,0,interpol-red-2025-81692
C000447,BAGAVDIN ASHURBEKOVA,1972-07-03,F,ru,,0.0,,,RUS,0,interpol-red-2023-30273
C000448,REZIDA TELLO,1990-10-28,M,in,1.68,0.0,,,RUS,0,interpol-red-1994-28940
C000449,DZHABRAIL KUPIS,1995-06-26,M,ni,1.6,,,,RUS,0,interpol-red-2016-53886
C000450,ZHAMAL ALVARADO,1966-04-25,M,pk,1.72,75.0,OTHD,,RUS,0,interpol-red-2017-166804
C000451,WALTER TAPIA,,M,ru,,0.0,BLA,BLA,RUS,0,interpol-red-2020-30199
C000452,CARLOS PERALTA,1960-04-12,M,ru,1.65,66.0,,,RUS,0,interpol-red-2016-64234
C000453,PARMEN BELTOEV,1970-04-23,F,sv,,,,,RUS,0,interpol-red-2017-274270
C000454,IBRAGIM GAMZATOV,,M,in,1.65,90.5,,GRY,TGK,0,interpol-red-2016-44850
C000455,SAMIR SATTAROV,1964-07-05,F,sv,,0.0,RED,,,0,interpol-red-2014-59085
C000456,RASUL  PLEKHANOV,1989-11-19,M,ru,,0.0,,,CHE,1,interpol-red-2017-13403
C000457,BOGDAN HUSSAIN,1970-01-16,M,kg,,,OTHD,BRO,RUS,0,interpol-red-2014-31584
C000458,SAKRAT CENTENO,1981-06-04,F,tj,,0.0,BLA,BRO,RUS,0,interpol-red-2019-37301
C000459,AKHMED GADZHEV,1967-05-07,M,ru,,0.0,GRY,BROH,RUS,1,interpol-red-2022-45786
C000460,MAOGMED TIMERSULTANOV,1993-06-03,M,ru,1.790288641297454,0.0,,BROH,CHE,1,interpol-red-2016-70027
C000461,RAFIS MINATULAEV,1983-10-11,F,ru,,0.0,,OTHD,CHE,0,interpol-red-2024-35369
C000462,HAMIN FRANCO,1996-05-09,M,jm,1.75,0.0,,OTHL,POR,0,interpol-red-2021-6854
C000463,YASSINE GARIEV,,M,ru,1.75,71.0,GRY,BROD,RUS,0,interpol-red-2013-30451
C000464,RASUL AHMEDOV,1984-05-27,M,ru,,0.0,BLA,BROH,RUS,0,NK-WpVh2FcVieEyauFPpdpTZY
C000465,TARIQ PINTO,1989-06-30,F,ru,,,,,SPA,0,interpol-red-2015-77910
C000466,RAFAEL RAKHMONOVA,1987-07-05,M,ru,1.7,65.0,BLA,BLA,RUS,0,interpol-red-2006-40310
C000467,LUONG TIMIRBULATOV,1959-11-10,M,kg,,,,BROH,TGK,0,interpol-red-2024-25966
C000468,DAVOR CABEZAS,1985-08-28,M,ru,1.8,61.0,OTHD,BLA,SPA,0,NK-nMiDDtwtkhehPQGsmdghKn
C000469,MIGUEL PETRENKO,1973-05-18,M,ru,1.69,0.0,BLA,BRO,RUS,0,interpol-red-2016-64668
C000470,ALFREDOO ALEXANDER CUBIAS HERNANDEZ,1978-05-22,M,sv,,0.0,,,SPA,1,interpol-red-2020-3014
C000471,YURIY EDELGIRIEV,1991-11-21,F,ro,1.68,80.0,,,RUS,0,interpol-red-2013-43642
C000472,SAIDKHAMZAT MAGOMAOV,1992-01-26,M,ru,,0.0,,,RUS,1,NK-BkFzAkCicxeZbeSiDLTRR7
C000473,VALENTIN MAGOMEDOV,1981-11-10,M,gt,,,BLA,BLA,ARA,0,interpol-red-2018-46888
C000474,MIRSAD GAITAN,1994-11-21,M,ru,1.78,,OTHD,,LEZ,0,interpol-red-2017-289999
